year,state,state_po,candidate,party_simplified,writein,candidate_votes,total_votes
2004,SOUTH DAKOTA,SD,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,964,388215
2004,TENNESSEE,TN,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1384375,2437319
2004,TENNESSEE,TN,"KERRY, JOHN",DEMOCRAT,FALSE,1036477,2437319
2004,TENNESSEE,TN,OTHER,OTHER,FALSE,16428,2437319
2004,TENNESSEE,TN,OTHER,OTHER,TRUE,39,2437319
2004,TEXAS,TX,"BUSH, GEORGE W.",REPUBLICAN,FALSE,4526917,7410749
2004,TEXAS,TX,"KERRY, JOHN",DEMOCRAT,FALSE,2832704,7410749
2004,TEXAS,TX,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,38787,7410749
2004,TEXAS,TX,OTHER,OTHER,TRUE,12341,7410749
2004,UTAH,UT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,663742,927844
2004,UTAH,UT,"KERRY, JOHN",DEMOCRAT,FALSE,241199,927844
2004,UTAH,UT,"NADER, RALPH",OTHER,FALSE,11305,927844
2004,UTAH,UT,"PEROUTKA, MICHAEL",OTHER,FALSE,6841,927844
2004,UTAH,UT,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3375,927844
2004,UTAH,UT,"JAY, CHARLES",OTHER,FALSE,946,927844
2004,UTAH,UT,"CALERO, ROGER",OTHER,FALSE,393,927844
2004,UTAH,UT,OTHER,OTHER,TRUE,43,927844
2004,VERMONT,VT,"KERRY, JOHN",DEMOCRAT,FALSE,184067,312309
2004,VERMONT,VT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,121180,312309
2004,VERMONT,VT,"NADER, RALPH",OTHER,FALSE,4494,312309
2004,VERMONT,VT,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1102,312309
2004,VERMONT,VT,OTHER,OTHER,TRUE,957,312309
2004,VERMONT,VT,"PARKER, JOHN",OTHER,FALSE,265,312309
2004,VERMONT,VT,"CALERO, ROGER",OTHER,FALSE,244,312309
2004,VIRGINIA,VA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1716959,3195415
2004,VIRGINIA,VA,"KERRY, JOHN",DEMOCRAT,FALSE,1454742,3195415
2004,VIRGINIA,VA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11032,3195415
2004,VIRGINIA,VA,"PEROUTKA, MICHAEL",OTHER,FALSE,10161,3195415
2004,VIRGINIA,VA,OTHER,OTHER,TRUE,2521,3195415
2004,WASHINGTON,WA,"KERRY, JOHN",DEMOCRAT,FALSE,1510201,2859084
2004,WASHINGTON,WA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1304894,2859084
2004,WASHINGTON,WA,"NADER, RALPH",OTHER,FALSE,23283,2859084
2004,WASHINGTON,WA,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11955,2859084
2004,WASHINGTON,WA,"PEROUTKA, MICHAEL",OTHER,FALSE,3922,2859084
2004,WASHINGTON,WA,"COBB, DAVID",OTHER,FALSE,2974,2859084
2004,WASHINGTON,WA,"PARKER, JOHN",OTHER,FALSE,1077,2859084
2004,WASHINGTON,WA,"CALERO, ROGER",OTHER,FALSE,547,2859084
2004,WASHINGTON,WA,"VAN AUKEN, BILL",OTHER,FALSE,231,2859084
2004,WEST VIRGINIA,WV,"BUSH, GEORGE W.",REPUBLICAN,FALSE,423778,755792
2004,WEST VIRGINIA,WV,"KERRY, JOHN",DEMOCRAT,FALSE,326541,755792
2004,WEST VIRGINIA,WV,"NADER, RALPH",OTHER,FALSE,4063,755792
2004,WEST VIRGINIA,WV,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1405,755792
2004,WEST VIRGINIA,WV,"COBB, DAVID",OTHER,TRUE,5,755792
2004,WISCONSIN,WI,"KERRY, JOHN",DEMOCRAT,FALSE,1489504,2997007
2004,WISCONSIN,WI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1478120,2997007
2004,WISCONSIN,WI,"NADER, RALPH",OTHER,FALSE,17272,2997007
2004,WISCONSIN,WI,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,6464,2997007
2004,WISCONSIN,WI,BLANK VOTE/SCATTERING,OTHER,FALSE,2986,2997007
2004,WISCONSIN,WI,"COBB, DAVID",OTHER,FALSE,2661,2997007
2004,WYOMING,WY,"BUSH, GEORGE W.",REPUBLICAN,FALSE,167629,243861
2004,WYOMING,WY,"KERRY, JOHN",DEMOCRAT,FALSE,70776,243861
2004,WYOMING,WY,"NADER, RALPH",OTHER,FALSE,3372,243861
2004,WYOMING,WY,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1171,243861
2004,WYOMING,WY,OTHER,OTHER,TRUE,480,243861
2004,WYOMING,WY,OTHER,OTHER,FALSE,433,243861
2008,ALABAMA,AL,"MCCAIN, JOHN",REPUBLICAN,FALSE,1266546,2099819
2008,ALABAMA,AL,"OBAMA, BARACK H.",DEMOCRAT,FALSE,813479,2099819
2008,ALABAMA,AL,,OTHER,FALSE,16089,2099819
2008,ALABAMA,AL,,OTHER,TRUE,3705,2099819
2008,ALASKA,AK,"MCCAIN, JOHN",REPUBLICAN,FALSE,193841,326197
2008,ALASKA,AK,"OBAMA, BARACK H.",DEMOCRAT,FALSE,123594,326197
2008,ALASKA,AK,"NADER, RALPH",OTHER,FALSE,3783,326197
2008,ALASKA,AK,,OTHER,TRUE,1730,326197
2008,ALASKA,AK,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,1660,326197
2008,ALASKA,AK,"BARR, BOB",LIBERTARIAN,FALSE,1589,326197
2008,ARIZONA,AZ,"MCCAIN, JOHN",REPUBLICAN,FALSE,1230111,2293475
2008,ARIZONA,AZ,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1034707,2293475
2008,ARIZONA,AZ,"BARR, BOB",LIBERTARIAN,FALSE,12555,2293475
2008,ARIZONA,AZ,"NADER, RALPH",OTHER,FALSE,11301,2293475
2008,ARIZONA,AZ,"MCKINNEY, CYNTHIA",OTHER,FALSE,3406,2293475
2008,ARIZONA,AZ,,OTHER,TRUE,1395,2293475
2008,ARKANSAS,AR,"MCCAIN, JOHN",REPUBLICAN,FALSE,638017,1086617
2008,ARKANSAS,AR,"OBAMA, BARACK H.",DEMOCRAT,FALSE,422310,1086617
2008,ARKANSAS,AR,"NADER, RALPH",OTHER,FALSE,12882,1086617
2008,ARKANSAS,AR,"BARR, BOB",LIBERTARIAN,FALSE,4776,1086617
2008,ARKANSAS,AR,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,4023,1086617
2008,ARKANSAS,AR,"MCKINNEY, CYNTHIA",OTHER,FALSE,3470,1086617
2008,ARKANSAS,AR,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,1139,1086617
2008,CALIFORNIA,CA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,8274473,13561900
2008,CALIFORNIA,CA,"MCCAIN, JOHN",REPUBLICAN,FALSE,5011781,13561900
2008,CALIFORNIA,CA,"NADER, RALPH",OTHER,FALSE,108381,13561900
2008,CALIFORNIA,CA,"BARR, BOB",LIBERTARIAN,FALSE,67582,13561900
2008,CALIFORNIA,CA,"KEYES, ALAN",OTHER,FALSE,40673,13561900
2008,CALIFORNIA,CA,"MCKINNEY, CYNTHIA",OTHER,FALSE,38774,13561900
2008,CALIFORNIA,CA,,OTHER,TRUE,20236,13561900
2008,COLORADO,CO,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1288576,2401361
2008,COLORADO,CO,"MCCAIN, JOHN",REPUBLICAN,FALSE,1073589,2401361
2008,COLORADO,CO,"NADER, RALPH",OTHER,FALSE,13350,2401361
2008,COLORADO,CO,"BARR, BOB",LIBERTARIAN,FALSE,10897,2401361
2008,COLORADO,CO,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,6233,2401361
2008,COLORADO,CO,"KEYES, ALAN",OTHER,FALSE,3051,2401361
2008,COLORADO,CO,"MCKINNEY, CYNTHIA",OTHER,FALSE,2822,2401361
2008,COLORADO,CO,"MCENULTY, FRANK",OTHER,FALSE,828,2401361
2008,COLORADO,CO,"JAY, CHARLES",OTHER,FALSE,598,2401361
2008,COLORADO,CO,"ALLEN, JONATHAN",OTHER,FALSE,348,2401361
2008,COLORADO,CO,"STEVENS, THOMAS R.",OTHER,FALSE,336,2401361
2008,COLORADO,CO,"MOORE, BRIAN",OTHER,FALSE,226,2401361
2008,COLORADO,CO,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,158,2401361
2008,COLORADO,CO,"HARRIS, JAMES",OTHER,FALSE,154,2401361
2008,COLORADO,CO,"LYTTLE, BRADFORD",OTHER,FALSE,110,2401361
2008,COLORADO,CO,"AMONDSON, GENE",OTHER,FALSE,85,2401361
2008,CONNECTICUT,CT,"OBAMA, BARACK H.",DEMOCRAT,FALSE,997772,1646792
2008,CONNECTICUT,CT,"MCCAIN, JOHN",REPUBLICAN,FALSE,629428,1646792
2008,CONNECTICUT,CT,"NADER, RALPH",OTHER,FALSE,19162,1646792
2008,CONNECTICUT,CT,,OTHER,TRUE,430,1646792
2008,DELAWARE,DE,"OBAMA, BARACK H.",DEMOCRAT,FALSE,255459,412412
2008,DELAWARE,DE,"MCCAIN, JOHN",REPUBLICAN,FALSE,152374,412412
2008,DELAWARE,DE,"NADER, RALPH",OTHER,FALSE,2401,412412
2008,DELAWARE,DE,"BARR, BOB",LIBERTARIAN,FALSE,1109,412412
2008,DELAWARE,DE,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,626,412412
2008,DELAWARE,DE,"MCKINNEY, CYNTHIA",OTHER,FALSE,385,412412
2008,DELAWARE,DE,"CALERO, ROGER",OTHER,FALSE,58,412412
2008,DISTRICT OF COLUMBIA,DC,"OBAMA, BARACK H.",DEMOCRAT,FALSE,245800,265853
2008,DISTRICT OF COLUMBIA,DC,"MCCAIN, JOHN",REPUBLICAN,FALSE,17367,265853
2008,DISTRICT OF COLUMBIA,DC,,OTHER,TRUE,1138,265853
2008,DISTRICT OF COLUMBIA,DC,"NADER, RALPH",OTHER,FALSE,958,265853
2008,DISTRICT OF COLUMBIA,DC,"MCKINNEY, CYNTHIA",OTHER,FALSE,590,265853
2008,FLORIDA,FL,"OBAMA, BARACK H.",DEMOCRAT,FALSE,4282074,8390744
2008,FLORIDA,FL,"MCCAIN, JOHN",REPUBLICAN,FALSE,4045624,8390744
2008,FLORIDA,FL,"NADER, RALPH",OTHER,FALSE,28124,8390744
2008,FLORIDA,FL,"BARR, BOB",LIBERTARIAN,FALSE,17218,8390744
2008,FLORIDA,FL,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,7915,8390744
2008,FLORIDA,FL,"MCKINNEY, CYNTHIA",OTHER,FALSE,2887,8390744
2008,FLORIDA,FL,"KEYES, ALAN",OTHER,FALSE,2550,8390744
2008,FLORIDA,FL,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,1516,8390744
2008,FLORIDA,FL,"JAY, CHARLES",OTHER,FALSE,795,8390744
2008,FLORIDA,FL,"CALERO, ROGER",OTHER,FALSE,533,8390744
2008,FLORIDA,FL,"STEVENS, THOMAS R.",OTHER,FALSE,419,8390744
2008,FLORIDA,FL,"MOORE, BRIAN",OTHER,FALSE,405,8390744
2008,FLORIDA,FL,,OTHER,TRUE,391,8390744
2008,FLORIDA,FL,"AMONDSON, GENE",OTHER,FALSE,293,8390744
2008,GEORGIA,GA,"MCCAIN, JOHN",REPUBLICAN,FALSE,2048759,3924486
2008,GEORGIA,GA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1844123,3924486
2008,GEORGIA,GA,"BARR, BOB",LIBERTARIAN,FALSE,28731,3924486
2008,GEORGIA,GA,,OTHER,TRUE,1715,3924486
2008,GEORGIA,GA,,OTHER,TRUE,1158,3924486
2008,HAWAII,HI,"OBAMA, BARACK H.",DEMOCRAT,FALSE,325871,456064
2008,HAWAII,HI,"MCCAIN, JOHN",REPUBLICAN,FALSE,120566,456064
2008,HAWAII,HI,"NADER, RALPH",OTHER,FALSE,3825,456064
2008,HAWAII,HI,BLANK VOTE,OTHER,FALSE,2193,456064
2008,HAWAII,HI,"BARR, BOB",LIBERTARIAN,FALSE,1314,456064
2008,HAWAII,HI,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,1013,456064
2008,HAWAII,HI,"MCKINNEY, CYNTHIA",OTHER,FALSE,979,456064
2008,HAWAII,HI,OVER VOTE,OTHER,FALSE,303,456064
2008,IDAHO,ID,"MCCAIN, JOHN",REPUBLICAN,FALSE,403012,655122
2008,IDAHO,ID,"OBAMA, BARACK H.",DEMOCRAT,FALSE,236440,655122
2008,IDAHO,ID,"NADER, RALPH",OTHER,FALSE,7175,655122
2008,IDAHO,ID,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,4747,655122
2008,IDAHO,ID,"BARR, BOB",LIBERTARIAN,FALSE,3658,655122
2008,IDAHO,ID,,OTHER,TRUE,90,655122
2008,ILLINOIS,IL,"OBAMA, BARACK H.",DEMOCRAT,FALSE,3419348,5522371
2008,ILLINOIS,IL,"MCCAIN, JOHN",REPUBLICAN,FALSE,2031179,5522371
2008,ILLINOIS,IL,"NADER, RALPH",OTHER,FALSE,30948,5522371
2008,ILLINOIS,IL,"BARR, BOB",LIBERTARIAN,FALSE,19642,5522371
2008,ILLINOIS,IL,"MCKINNEY, CYNTHIA",OTHER,FALSE,11838,5522371
2008,ILLINOIS,IL,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,8256,5522371
2008,ILLINOIS,IL,,OTHER,FALSE,1149,5522371
2008,ILLINOIS,IL,,OTHER,TRUE,11,5522371
2008,INDIANA,IN,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1374039,2751054
2008,INDIANA,IN,"MCCAIN, JOHN",REPUBLICAN,FALSE,1345648,2751054
2008,INDIANA,IN,"BARR, BOB",LIBERTARIAN,FALSE,29257,2751054
2008,INDIANA,IN,,OTHER,TRUE,1201,2751054
2008,INDIANA,IN,"NADER, RALPH",OTHER,TRUE,909,2751054
2008,IOWA,IA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,828940,1537123
2008,IOWA,IA,"MCCAIN, JOHN",REPUBLICAN,FALSE,682379,1537123
2008,IOWA,IA,"NADER, RALPH",OTHER,FALSE,8014,1537123
2008,IOWA,IA,,OTHER,TRUE,6737,1537123
2008,IOWA,IA,"BARR, BOB",LIBERTARIAN,FALSE,4590,1537123
2008,IOWA,IA,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,4445,1537123
2008,IOWA,IA,"MCKINNEY, CYNTHIA",OTHER,FALSE,1423,1537123
2008,IOWA,IA,"HARRIS, JAMES",OTHER,FALSE,292,1537123
2008,IOWA,IA,"MOORE, BRIAN",OTHER,FALSE,182,1537123
2008,IOWA,IA,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,121,1537123
2008,KANSAS,KS,"MCCAIN, JOHN",REPUBLICAN,FALSE,699655,1235872
2008,KANSAS,KS,"OBAMA, BARACK H.",DEMOCRAT,FALSE,514765,1235872
2008,KANSAS,KS,"NADER, RALPH",OTHER,FALSE,10598,1235872
2008,KANSAS,KS,"BARR, BOB",LIBERTARIAN,FALSE,6706,1235872
2008,KANSAS,KS,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,4148,1235872
2008,KENTUCKY,KY,"MCCAIN, JOHN",REPUBLICAN,FALSE,1048462,1826620
2008,KENTUCKY,KY,"OBAMA, BARACK H.",DEMOCRAT,FALSE,751985,1826620
2008,KENTUCKY,KY,"NADER, RALPH",OTHER,FALSE,15378,1826620
2008,KENTUCKY,KY,"BARR, BOB",LIBERTARIAN,FALSE,5989,1826620
2008,KENTUCKY,KY,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,4694,1826620
2008,KENTUCKY,KY,,OTHER,TRUE,112,1826620
2008,LOUISIANA,LA,"MCCAIN, JOHN",REPUBLICAN,FALSE,1148275,1960761
2008,LOUISIANA,LA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,782989,1960761
2008,LOUISIANA,LA,"PAUL, RONALD """"RON""""",OTHER,FALSE,9368,1960761
2008,LOUISIANA,LA,"MCKINNEY, CYNTHIA",OTHER,FALSE,9187,1960761
2008,LOUISIANA,LA,"NADER, RALPH",OTHER,FALSE,6997,1960761
2008,LOUISIANA,LA,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,2581,1960761
2008,LOUISIANA,LA,"HARRIS, JAMES",OTHER,FALSE,735,1960761
2008,LOUISIANA,LA,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,354,1960761
2008,LOUISIANA,LA,"AMONDSON, GENE",OTHER,FALSE,275,1960761
2008,MAINE,ME,"OBAMA, BARACK H.",DEMOCRAT,FALSE,421923,731163
2008,MAINE,ME,"MCCAIN, JOHN",REPUBLICAN,FALSE,295273,731163
2008,MAINE,ME,"NADER, RALPH",OTHER,FALSE,10636,731163
2008,MAINE,ME,"MCKINNEY, CYNTHIA",OTHER,FALSE,2900,731163
2008,MAINE,ME,OTHER,OTHER,FALSE,431,731163
2008,MARYLAND,MD,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1629467,2631596
2008,MARYLAND,MD,"MCCAIN, JOHN",REPUBLICAN,FALSE,959862,2631596
2008,MARYLAND,MD,"NADER, RALPH",OTHER,FALSE,14713,2631596
2008,MARYLAND,MD,"BARR, BOB",LIBERTARIAN,FALSE,9842,2631596
2008,MARYLAND,MD,,OTHER,TRUE,9205,2631596
2008,MARYLAND,MD,"MCKINNEY, CYNTHIA",OTHER,FALSE,4747,2631596
2008,MARYLAND,MD,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,3760,2631596
2008,MASSACHUSETTS,MA,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1904097,3102995
2008,MASSACHUSETTS,MA,"MCCAIN, JOHN",REPUBLICAN,FALSE,1108854,3102995
2008,MASSACHUSETTS,MA,"NADER, RALPH",OTHER,FALSE,28841,3102995
2008,MASSACHUSETTS,MA,BLANK VOTE/SCATTERING,OTHER,FALSE,22010,3102995
2008,MASSACHUSETTS,MA,OTHER,OTHER,FALSE,14483,3102995
2008,MASSACHUSETTS,MA,"BARR, BOB",LIBERTARIAN,FALSE,13189,3102995
2008,MASSACHUSETTS,MA,"MCKINNEY, CYNTHIA",OTHER,FALSE,6550,3102995
2008,MASSACHUSETTS,MA,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,4971,3102995
2008,MICHIGAN,MI,"OBAMA, BARACK H.",DEMOCRAT,FALSE,2872579,5001596
2008,MICHIGAN,MI,"MCCAIN, JOHN",REPUBLICAN,FALSE,2048639,5001596
2008,MICHIGAN,MI,"NADER, RALPH",OTHER,FALSE,33085,5001596
2008,MICHIGAN,MI,"BARR, BOB",LIBERTARIAN,FALSE,23716,5001596
2008,MICHIGAN,MI,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,14685,5001596
2008,MICHIGAN,MI,"MCKINNEY, CYNTHIA",OTHER,FALSE,8892,5001596
2008,MINNESOTA,MN,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1573354,2910369
2008,MINNESOTA,MN,"MCCAIN, JOHN",REPUBLICAN,FALSE,1275409,2910369
2008,MINNESOTA,MN,"NADER, RALPH",OTHER,FALSE,30152,2910369
2008,MINNESOTA,MN,,OTHER,TRUE,9529,2910369
2008,MINNESOTA,MN,"BARR, BOB",LIBERTARIAN,FALSE,9174,2910369
2008,MINNESOTA,MN,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,6787,2910369
2008,MINNESOTA,MN,"MCKINNEY, CYNTHIA",OTHER,FALSE,5174,2910369
2008,MINNESOTA,MN,"CALERO, ROGER",OTHER,FALSE,790,2910369
2008,MISSISSIPPI,MS,"MCCAIN, JOHN",REPUBLICAN,FALSE,724597,1289865
2008,MISSISSIPPI,MS,"OBAMA, BARACK H.",DEMOCRAT,FALSE,554662,1289865
2008,MISSISSIPPI,MS,"NADER, RALPH",OTHER,FALSE,4011,1289865
2008,MISSISSIPPI,MS,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,2551,1289865
2008,MISSISSIPPI,MS,"BARR, BOB",LIBERTARIAN,FALSE,2529,1289865
2008,MISSISSIPPI,MS,"MCKINNEY, CYNTHIA",OTHER,FALSE,1034,1289865
2008,MISSISSIPPI,MS,"WEILL, TED",OTHER,FALSE,481,1289865
2008,MISSOURI,MO,"MCCAIN, JOHN",REPUBLICAN,FALSE,1445814,2925205
2008,MISSOURI,MO,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1441911,2925205
2008,MISSOURI,MO,"NADER, RALPH",OTHER,FALSE,17813,2925205
2008,MISSOURI,MO,"BARR, BOB",LIBERTARIAN,FALSE,11386,2925205
2008,MISSOURI,MO,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,8201,2925205
2008,MISSOURI,MO,"MCKINNEY, CYNTHIA",OTHER,TRUE,80,2925205
2008,MONTANA,MT,"MCCAIN, JOHN",REPUBLICAN,FALSE,242763,490109
2008,MONTANA,MT,"OBAMA, BARACK H.",DEMOCRAT,FALSE,231667,490109
2008,MONTANA,MT,"PAUL, RONALD """"RON""""",OTHER,FALSE,10638,490109
2008,MONTANA,MT,"NADER, RALPH",OTHER,FALSE,3686,490109
2008,MONTANA,MT,"BARR, BOB",LIBERTARIAN,FALSE,1355,490109
2008,NEBRASKA,NE,"MCCAIN, JOHN",REPUBLICAN,FALSE,452979,801281
2008,NEBRASKA,NE,"OBAMA, BARACK H.",DEMOCRAT,FALSE,333319,801281
2008,NEBRASKA,NE,"NADER, RALPH",OTHER,FALSE,5406,801281
2008,NEBRASKA,NE,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,2972,801281
2008,NEBRASKA,NE,,OTHER,TRUE,2837,801281
2008,NEBRASKA,NE,"BARR, BOB",LIBERTARIAN,FALSE,2740,801281
2008,NEBRASKA,NE,"MCKINNEY, CYNTHIA",OTHER,FALSE,1028,801281
2008,NEVADA,NV,"OBAMA, BARACK H.",DEMOCRAT,FALSE,533736,967848
2008,NEVADA,NV,"MCCAIN, JOHN",REPUBLICAN,FALSE,412827,967848
2008,NEVADA,NV,NONE OF THESE CANDIDATES,OTHER,FALSE,6267,967848
2008,NEVADA,NV,"NADER, RALPH",OTHER,FALSE,6150,967848
2008,NEVADA,NV,"BARR, BOB",LIBERTARIAN,FALSE,4263,967848
2008,NEVADA,NV,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,3194,967848
2008,NEVADA,NV,"MCKINNEY, CYNTHIA",OTHER,FALSE,1411,967848
2008,NEW HAMPSHIRE,NH,"OBAMA, BARACK H.",DEMOCRAT,FALSE,384826,710970
2008,NEW HAMPSHIRE,NH,"MCCAIN, JOHN",REPUBLICAN,FALSE,316534,710970
2008,NEW HAMPSHIRE,NH,"NADER, RALPH",OTHER,FALSE,3503,710970
2008,NEW HAMPSHIRE,NH,,OTHER,TRUE,3359,710970
2008,NEW HAMPSHIRE,NH,"BARR, BOB",LIBERTARIAN,FALSE,2748,710970
2008,NEW JERSEY,NJ,"OBAMA, BARACK H.",DEMOCRAT,FALSE,2215422,3868237
2008,NEW JERSEY,NJ,"MCCAIN, JOHN",REPUBLICAN,FALSE,1613207,3868237
2008,NEW JERSEY,NJ,"NADER, RALPH",OTHER,FALSE,21298,3868237
2008,NEW JERSEY,NJ,"BARR, BOB",LIBERTARIAN,FALSE,8441,3868237
2008,NEW JERSEY,NJ,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,3956,3868237
2008,NEW JERSEY,NJ,"MCKINNEY, CYNTHIA",OTHER,FALSE,3636,3868237
2008,NEW JERSEY,NJ,"MOORE, BRIAN",OTHER,FALSE,699,3868237
2008,NEW JERSEY,NJ,"BOSS, JEFFERY",OTHER,FALSE,639,3868237
2008,NEW JERSEY,NJ,"CALERO, ROGER",OTHER,FALSE,523,3868237
2008,NEW JERSEY,NJ,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,416,3868237
2008,NEW MEXICO,NM,"OBAMA, BARACK H.",DEMOCRAT,FALSE,472422,830158
2008,NEW MEXICO,NM,"MCCAIN, JOHN",REPUBLICAN,FALSE,346832,830158
2008,NEW MEXICO,NM,"NADER, RALPH",OTHER,FALSE,5327,830158
2008,NEW MEXICO,NM,"BARR, BOB",LIBERTARIAN,FALSE,2428,830158
2008,NEW MEXICO,NM,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,1597,830158
2008,NEW MEXICO,NM,"MCKINNEY, CYNTHIA",OTHER,FALSE,1552,830158
2008,NEW YORK,NY,"OBAMA, BARACK H.",DEMOCRAT,FALSE,4645332,7722019
2008,NEW YORK,NY,"MCCAIN, JOHN",REPUBLICAN,FALSE,2418323,7722019
2008,NEW YORK,NY,"MCCAIN, JOHN",OTHER,FALSE,170475,7722019
2008,NEW YORK,NY,"MCCAIN, JOHN",OTHER,FALSE,163973,7722019
2008,NEW YORK,NY,"OBAMA, BARACK H.",OTHER,FALSE,159613,7722019
2008,NEW YORK,NY,BLANK VOTE/SCATTERING,OTHER,FALSE,84701,7722019
2008,NEW YORK,NY,"NADER, RALPH",OTHER,FALSE,41249,7722019
2008,NEW YORK,NY,"BARR, BOB",LIBERTARIAN,FALSE,19596,7722019
2008,NEW YORK,NY,"MCKINNEY, CYNTHIA",OTHER,FALSE,12801,7722019
2008,NEW YORK,NY,"HARRIS, JAMES",OTHER,FALSE,3615,7722019
2008,NEW YORK,NY,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,1639,7722019
2008,NEW YORK,NY,,OTHER,TRUE,702,7722019
2008,NORTH CAROLINA,NC,"OBAMA, BARACK H.",DEMOCRAT,FALSE,2142651,4310851
2008,NORTH CAROLINA,NC,"MCCAIN, JOHN",REPUBLICAN,FALSE,2128474,4310851
2008,NORTH CAROLINA,NC,"BARR, BOB",LIBERTARIAN,FALSE,25722,4310851
2008,NORTH CAROLINA,NC,,OTHER,TRUE,12494,4310851
2008,NORTH CAROLINA,NC,"NADER, RALPH",OTHER,TRUE,1510,4310851
2008,NORTH DAKOTA,ND,"MCCAIN, JOHN",REPUBLICAN,FALSE,168601,316621
2008,NORTH DAKOTA,ND,"OBAMA, BARACK H.",DEMOCRAT,FALSE,141278,316621
2008,NORTH DAKOTA,ND,"NADER, RALPH",OTHER,FALSE,4189,316621
2008,NORTH DAKOTA,ND,"BARR, BOB",LIBERTARIAN,FALSE,1354,316621
2008,NORTH DAKOTA,ND,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,1199,316621
2008,OHIO,OH,"OBAMA, BARACK H.",DEMOCRAT,FALSE,2940044,5708350
2008,OHIO,OH,"MCCAIN, JOHN",REPUBLICAN,FALSE,2677820,5708350
2008,OHIO,OH,"NADER, RALPH",OTHER,FALSE,46242,5708350
2008,OHIO,OH,"BARR, BOB",LIBERTARIAN,FALSE,19917,5708350
2008,OHIO,OH,"BALDWIN, CHARLES """"CHUCK""""",OTHER,FALSE,12565,5708350
2008,OHIO,OH,"MCKINNEY, CYNTHIA",OTHER,FALSE,8518,5708350
2008,OHIO,OH,"MOORE, BRIAN",OTHER,FALSE,2735,5708350
2008,OHIO,OH,,OTHER,TRUE,509,5708350
2008,OKLAHOMA,OK,"MCCAIN, JOHN",REPUBLICAN,FALSE,960165,1462661
2008,OKLAHOMA,OK,"OBAMA, BARACK H.",DEMOCRAT,FALSE,502496,1462661
2008,OREGON,OR,"OBAMA, BARACK H.",DEMOCRAT,FALSE,1037291,1827864
