Year,State,Producer Type,Energy Source,"CO2
(Metric Tons)","SO2
(Metric Tons)","NOx
(Metric Tons)"
2006,WI,Industrial Cogen,Other Biomass,0,33,157
2006,WI,Industrial Cogen,Wood and Wood Derived Fuels,0,8018,2610
2006,WI,Industrial Cogen,Other,16811,79,16
2006,WI,Industrial Cogen,Petroleum,735637,7833,1259
2006,WI,Industrial Non-Cogen,All Sources,103,0,2
2006,WI,Industrial Non-Cogen,Petroleum,103,0,2
2006,WI,IPP NAICS-22 Cogen,All Sources,338005,2,247
2006,WI,IPP NAICS-22 Cogen,Natural Gas,329599,0,51
2006,WI,IPP NAICS-22 Cogen,Other Biomass,0,0,194
2006,WI,IPP NAICS-22 Cogen,Petroleum,8406,1,2
2006,WI,IPP NAICS-22 Non-Cogen,All Sources,987949,432,3384
2006,WI,IPP NAICS-22 Non-Cogen,Coal,46229,425,98
2006,WI,IPP NAICS-22 Non-Cogen,Natural Gas,940522,4,129
2006,WI,IPP NAICS-22 Non-Cogen,Other Biomass,0,1,3156
2006,WI,IPP NAICS-22 Non-Cogen,Petroleum,1198,1,0
2006,WI,Total Electric Power Industry,All Sources,48997158,208119,76979
2006,WI,Total Electric Power Industry,Coal,44480550,184511,65483
2006,WI,Total Electric Power Industry,Natural Gas,2825793,9,1962
2006,WI,Total Electric Power Industry,Other Biomass,0,34,4234
2006,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,0,8031,2840
2006,WI,Total Electric Power Industry,Other,118578,731,297
2006,WI,Total Electric Power Industry,Petroleum,1572237,14798,2162
2006,WV,Electric Utility,All Sources,61884834,289088,100551
2006,WV,Electric Utility,Coal,61720717,288763,100388
2006,WV,Electric Utility,Natural Gas,58252,0,15
2006,WV,Electric Utility,Other,8422,79,34
2006,WV,Electric Utility,Petroleum,97443,245,115
2006,WV,Industrial Cogen,All Sources,1451819,12081,1315
2006,WV,Industrial Cogen,Coal,1125781,11533,838
2006,WV,Industrial Cogen,Natural Gas,131700,0,245
2006,WV,Industrial Cogen,Other Gases,0,5,138
2006,WV,Industrial Cogen,Other Biomass,0,0,1
2006,WV,Industrial Cogen,Petroleum,194338,543,92
2006,WV,Industrial Non-Cogen,All Sources,96588,681,251
2006,WV,Industrial Non-Cogen,Coal,96588,681,251
2006,WV,IPP NAICS-22 Cogen,All Sources,588563,1367,282
2006,WV,IPP NAICS-22 Cogen,Coal,586511,1367,282
2006,WV,IPP NAICS-22 Cogen,Natural Gas,2052,0,0
2006,WV,IPP NAICS-22 Non-Cogen,All Sources,22032496,124640,37172
2006,WV,IPP NAICS-22 Non-Cogen,Coal,21886499,124613,37070
2006,WV,IPP NAICS-22 Non-Cogen,Natural Gas,143318,1,91
2006,WV,IPP NAICS-22 Non-Cogen,Petroleum,2679,24,10
2006,WV,Total Electric Power Industry,All Sources,86054300,427857,139571
2006,WV,Total Electric Power Industry,Coal,85416096,426957,138829
2006,WV,Total Electric Power Industry,Natural Gas,335322,1,351
2006,WV,Total Electric Power Industry,Other Gases,0,5,138
2006,WV,Total Electric Power Industry,Other Biomass,0,0,1
2006,WV,Total Electric Power Industry,Other,8422,79,34
2006,WV,Total Electric Power Industry,Petroleum,294460,812,217
2006,WY,Electric Utility,All Sources,43479230,13714,19959
2006,WY,Electric Utility,Coal,43414601,13708,19916
2006,WY,Electric Utility,Natural Gas,27218,0,35
2006,WY,Electric Utility,Petroleum,37411,5,9
2006,WY,Industrial Cogen,All Sources,1691797,6536,4344
2006,WY,Industrial Cogen,Coal,1242816,6365,1123
2006,WY,Industrial Cogen,Natural Gas,416871,2,1052
2006,WY,Industrial Cogen,Other Gases,0,5,2067
2006,WY,Industrial Cogen,Other,0,0,47
2006,WY,Industrial Cogen,Petroleum,32110,165,57
2006,WY,Industrial Non-Cogen,All Sources,0,0,100
2006,WY,Industrial Non-Cogen,Other Gases,0,0,100
2006,WY,IPP NAICS-22 Non-Cogen,All Sources,812627,63694,57279
2006,WY,IPP NAICS-22 Non-Cogen,Coal,796039,63690,57231
2006,WY,IPP NAICS-22 Non-Cogen,Natural Gas,16271,0,22
2006,WY,IPP NAICS-22 Non-Cogen,Petroleum,317,2,27
2006,WY,Total Electric Power Industry,All Sources,45983654,83944,81682
2006,WY,Total Electric Power Industry,Coal,45453456,83763,78270
2006,WY,Total Electric Power Industry,Natural Gas,460360,2,1109
2006,WY,Total Electric Power Industry,Other Gases,0,5,2167
2006,WY,Total Electric Power Industry,Other,0,0,47
2006,WY,Total Electric Power Industry,Petroleum,69838,172,93
2007,AK,Commercial Cogen,All Sources,718933,1487,1658
2007,AK,Commercial Cogen,Coal,704900,1455,1598
2007,AK,Commercial Cogen,Natural Gas,552,0,0
2007,AK,Commercial Cogen,Wood and Wood Derived Fuels,0,0,1
2007,AK,Commercial Cogen,Petroleum,13481,32,58
2007,AK,Commercial Non-Cogen,All Sources,547,1,11
2007,AK,Commercial Non-Cogen,Petroleum,547,1,11
2007,AK,Electric Utility,All Sources,3120726,1823,12400
2007,AK,Electric Utility,Coal,282192,30,417
2007,AK,Electric Utility,Natural Gas,2186500,10,6085
2007,AK,Electric Utility,Petroleum,652034,1782,5899
2007,AK,Industrial Cogen,All Sources,86840,34,561
2007,AK,Industrial Cogen,Natural Gas,67365,0,183
2007,AK,Industrial Cogen,Petroleum,19475,34,379
2007,AK,Industrial Non-Cogen,All Sources,27113,105,553
2007,AK,Industrial Non-Cogen,Other Biomass,0,55,7
2007,AK,Industrial Non-Cogen,Petroleum,27113,50,546
2007,AK,IPP NAICS-22 Cogen,All Sources,332390,739,906
2007,AK,IPP NAICS-22 Cogen,Coal,324847,725,751
2007,AK,IPP NAICS-22 Cogen,Petroleum,7543,14,155
2007,AK,IPP NAICS-22 Non-Cogen,All Sources,56485,101,1116
2007,AK,IPP NAICS-22 Non-Cogen,Petroleum,56485,101,1116
2007,AK,Total Electric Power Industry,All Sources,4343034,4290,17205
2007,AK,Total Electric Power Industry,Coal,1311939,2210,2766
2007,AK,Total Electric Power Industry,Natural Gas,2254417,10,6268
2007,AK,Total Electric Power Industry,Other Biomass,0,55,7
2007,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,0,0,1
2007,AK,Total Electric Power Industry,Petroleum,776678,2014,8164
2007,AL,Electric Utility,All Sources,79649552,405656,110365
2007,AL,Electric Utility,Coal,75784386,405452,106230
2007,AL,Electric Utility,Natural Gas,3805188,15,3963
2007,AL,Electric Utility,Other Gases,0,1,70
2007,AL,Electric Utility,Other Biomass,0,0,2
2007,AL,Electric Utility,Petroleum,59978,187,101
2007,AL,Industrial Cogen,All Sources,2495899,41112,8552
2007,AL,Industrial Cogen,Coal,1261459,15383,1349
2007,AL,Industrial Cogen,Natural Gas,944528,3,1023
2007,AL,Industrial Cogen,Other Gases,0,1,267
2007,AL,Industrial Cogen,Other Biomass,0,8,5
2007,AL,Industrial Cogen,Wood and Wood Derived Fuels,0,24757,5569
2007,AL,Industrial Cogen,Other,9952,13,0
2007,AL,Industrial Cogen,Petroleum,279960,947,338
2007,AL,Industrial Non-Cogen,All Sources,98540,9,200
2007,AL,Industrial Non-Cogen,Natural Gas,98540,0,44
2007,AL,Industrial Non-Cogen,Other Gases,0,9,156
2007,AL,IPP NAICS-22 Cogen,All Sources,2510923,2068,1310
2007,AL,IPP NAICS-22 Cogen,Coal,316887,1998,553
2007,AL,IPP NAICS-22 Cogen,Natural Gas,2194036,12,249
2007,AL,IPP NAICS-22 Cogen,Wood and Wood Derived Fuels,0,58,508
2007,AL,IPP NAICS-22 Non-Cogen,All Sources,3642329,19,458
2007,AL,IPP NAICS-22 Non-Cogen,Natural Gas,3639697,17,446
2007,AL,IPP NAICS-22 Non-Cogen,Petroleum,2632,3,12
2007,AL,Total Electric Power Industry,All Sources,88397243,448864,120885
2007,AL,Total Electric Power Industry,Coal,77362732,422833,108132
2007,AL,Total Electric Power Industry,Natural Gas,10681989,47,5725
2007,AL,Total Electric Power Industry,Other Gases,0,11,493
2007,AL,Total Electric Power Industry,Other Biomass,0,8,7
2007,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,0,24815,6077
2007,AL,Total Electric Power Industry,Other,9952,13,0
2007,AL,Total Electric Power Industry,Petroleum,342570,1137,451
2007,AR,Commercial Non-Cogen,All Sources,286,0,118
2007,AR,Commercial Non-Cogen,Natural Gas,286,0,7
2007,AR,Commercial Non-Cogen,Other Biomass,0,0,111
2007,AR,Electric Utility,All Sources,26401757,65525,33879
2007,AR,Electric Utility,Coal,25771519,65094,33184
2007,AR,Electric Utility,Natural Gas,566583,2,552
2007,AR,Electric Utility,Petroleum,63655,431,143
2007,AR,Industrial Cogen,All Sources,1017379,16362,6000
2007,AR,Industrial Cogen,Coal,421709,72,371
2007,AR,Industrial Cogen,Natural Gas,465544,1,530
2007,AR,Industrial Cogen,Other Biomass,0,5,9
2007,AR,Industrial Cogen,Wood and Wood Derived Fuels,0,15947,4984
2007,AR,Industrial Cogen,Other,66035,217,33
2007,AR,Industrial Cogen,Petroleum,64091,119,72
2007,AR,IPP NAICS-22 Cogen,All Sources,451617,6,216
2007,AR,IPP NAICS-22 Cogen,Natural Gas,451617,2,156
2007,AR,IPP NAICS-22 Cogen,Other Biomass,0,4,60
2007,AR,IPP NAICS-22 Non-Cogen,All Sources,2445356,13,791
2007,AR,IPP NAICS-22 Non-Cogen,Natural Gas,2445356,13,362
2007,AR,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,429
2007,AR,Total Electric Power Industry,All Sources,30316395,81906,41004
2007,AR,Total Electric Power Industry,Coal,26193228,65166,33555
2007,AR,Total Electric Power Industry,Natural Gas,3929386,18,1607
2007,AR,Total Electric Power Industry,Other Biomass,0,9,609
2007,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,0,15947,4984
2007,AR,Total Electric Power Industry,Other,66035,217,33
2007,AR,Total Electric Power Industry,Petroleum,127746,550,215
2007,AZ,Commercial Cogen,All Sources,45607,0,433
2007,AZ,Commercial Cogen,Natural Gas,45607,0,303
2007,AZ,Commercial Cogen,Other Biomass,0,0,130
2007,AZ,Commercial Non-Cogen,All Sources,256,0,5
2007,AZ,Commercial Non-Cogen,Natural Gas,9,0,0
2007,AZ,Commercial Non-Cogen,Petroleum,247,0,5
2007,AZ,Electric Utility,All Sources,46561946,51193,75419
2007,AZ,Electric Utility,Coal,40388486,51160,73059
2007,AZ,Electric Utility,Natural Gas,6137445,26,2167
2007,AZ,Electric Utility,Other Gases,0,0,50
2007,AZ,Electric Utility,Other Biomass,0,0,68
2007,AZ,Electric Utility,Petroleum,36015,7,76
2007,AZ,Industrial Cogen,All Sources,780540,148,1115
2007,AZ,Industrial Cogen,Coal,758038,139,1059
2007,AZ,Industrial Cogen,Natural Gas,18619,0,34
2007,AZ,Industrial Cogen,Petroleum,3883,9,22
2007,AZ,IPP NAICS-22 Cogen,All Sources,764570,4,522
2007,AZ,IPP NAICS-22 Cogen,Natural Gas,764570,4,522
2007,AZ,IPP NAICS-22 Non-Cogen,All Sources,8302455,48,1225
2007,AZ,IPP NAICS-22 Non-Cogen,Natural Gas,8302455,48,1225
2007,AZ,Total Electric Power Industry,All Sources,56455374,51393,78719
2007,AZ,Total Electric Power Industry,Coal,41146524,51299,74118
2007,AZ,Total Electric Power Industry,Natural Gas,15268705,78,4251
2007,AZ,Total Electric Power Industry,Other Gases,0,0,50
2007,AZ,Total Electric Power Industry,Other Biomass,0,0,198
2007,AZ,Total Electric Power Industry,Petroleum,40145,16,103
2007,CA,Commercial Cogen,All Sources,1256333,7,9743
2007,CA,Commercial Cogen,Natural Gas,1255957,5,5215
2007,CA,Commercial Cogen,Other Biomass,0,1,4495
2007,CA,Commercial Cogen,Other,0,0,22
2007,CA,Commercial Cogen,Petroleum,376,0,7
2007,CA,Commercial Non-Cogen,All Sources,5685,0,1171
2007,CA,Commercial Non-Cogen,Natural Gas,5685,0,16
2007,CA,Commercial Non-Cogen,Other Biomass,0,0,1155
2007,CA,Electric Utility,All Sources,10296203,155,3544
2007,CA,Electric Utility,Geothermal,25052,0,0
2007,CA,Electric Utility,Natural Gas,10211602,94,2051
2007,CA,Electric Utility,Other Biomass,0,4,961
2007,CA,Electric Utility,Petroleum,59549,57,532
2007,CA,Industrial Cogen,All Sources,9911477,18429,27952
2007,CA,Industrial Cogen,Coal,1749507,1972,1808
2007,CA,Industrial Cogen,Natural Gas,7212695,35,20041
2007,CA,Industrial Cogen,Other Gases,0,10,2628
2007,CA,Industrial Cogen,Wood and Wood Derived Fuels,0,1305,1262
2007,CA,Industrial Cogen,Other,0,0,15
2007,CA,Industrial Cogen,Petroleum,949275,15106,2197
2007,CA,Industrial Non-Cogen,All Sources,1213788,4,3317
2007,CA,Industrial Non-Cogen,Natural Gas,1213788,4,3215
2007,CA,Industrial Non-Cogen,Other Gases,0,0,103
2007,CA,IPP NAICS-22 Cogen,All Sources,13587433,3624,27698
2007,CA,IPP NAICS-22 Cogen,Coal,2178082,1000,1183
2007,CA,IPP NAICS-22 Cogen,Natural Gas,10404330,54,24353
